Unit Name,Market Rent,Default Deposit,Sqft,Bedrooms,Bathrooms,Tags,Revenue,Description
5314-108,"1,670.00",500.00,739,1,1.00,Vulcan,Yes,"Our luxury apartment homes offer studio, 1, 2 and 3 bedrooms in Madison with carefree living at its finest. Apartments feature a GE stainless steel appliance package, granite countertops, ceramic tile flooring, a patio or balcony, in unit washer and dryer, walk-in closets, central heating and air, large windows and contemporary lighting. Tyberius Terrace amenities feature underground parking, elevator, controlled building access and extra storage."
5314-109,"2,300.00",500.00,"1,156",2,2.00,Klingon,Yes,"Our luxury apartment homes offer studio, 1, 2 and 3 bedrooms in Madison with carefree living at its finest. Apartments feature a GE stainless steel appliance package, granite countertops, ceramic tile flooring, a patio or balcony, in unit washer and dryer, walk-in closets, central heating and air, large windows and contemporary lighting. Tyberius Terrace amenities feature underground parking, elevator, controlled building access and extra storage."
5314-110,"2,300.00",500.00,"1,185",2,2.00,Klingon,Yes,
5314-201,"2,415.00",500.00,"1,172",2,2.00,Tribble,Yes,"Our luxury apartment homes offer studio, 1, 2 and 3 bedrooms in Madison with carefree living at its finest. Apartments feature a GE stainless steel appliance package, granite countertops, ceramic tile flooring, a patio or balcony, in unit washer and dryer, walk-in closets, central heating and air, large windows and contemporary lighting. Tyberius Terrace amenities feature underground parking, elevator, controlled building access and extra storage."
5314-202,"2,295.00",500.00,"1,071",2,2.00,Warp Speed,Yes,
5314-203,"1,560.00",500.00,614,1,1.00,Scotty,Yes,
5314-204,"1,655.00",500.00,648,1,1.00,Vulcan,Yes,
5314-205,"1,700.00",500.00,757,1,1.00,Vulcan,Yes,"Our luxury apartment homes offer studio, 1, 2 and 3 bedrooms in Madison with carefree living at its finest. Apartments feature a GE stainless steel appliance package, granite countertops, ceramic tile flooring, a patio or balcony, in unit washer and dryer, walk-in closets, central heating and air, large windows and contemporary lighting. Tyberius Terrace amenities feature underground parking, elevator, controlled building access and extra storage."
5314-206,"1,680.00",500.00,739,1,1.00,Vulcan,Yes,
5314-207,"1,755.00",500.00,861,1,1.00,Vulcan,Yes,
5314-208,"1,680.00",500.00,739,1,1.00,Vulcan,Yes,
5314-209,"2,330.00",500.00,"1,232",2,2.00,Voyager,Yes,
5314-210,"2,310.00",500.00,"1,185",2,2.00,Klingon,Yes,
5314-301,"2,425.00",500.00,"1,171",2,2.00,Tribble,Yes,"Our luxury apartment homes offer studio, 1, 2 and 3 bedrooms in Madison with carefree living at its finest. Apartments feature a GE stainless steel appliance package, granite countertops, ceramic tile flooring, a patio or balcony, in unit washer and dryer, walk-in closets, central heating and air, large windows and contemporary lighting. Tyberius Terrace amenities feature underground parking, elevator, controlled building access and extra storage."
5314-302,"2,305.00",500.00,"1,071",2,2.00,Warp Speed,Yes,
5314-303,"1,855.00",500.00,844,2,1.50,Enterprise,Yes,
5314-304,"2,060.00",500.00,967,2,2.00,Galaxy,Yes,
5314-305,"2,135.00",500.00,"1,143",2,2.00,Galaxy,Yes,
5314-306,"2,135.00",500.00,"1,185",2,2.00,Galaxy,Yes,
5314-307,"2,250.00",500.00,"1,324",2,2.00,Galaxy,Yes,"Our luxury apartment homes offer studio, 1, 2 and 3 bedrooms in Madison with carefree living at its finest. Apartments feature a GE stainless steel appliance package, granite countertops, ceramic tile flooring, a patio or balcony, in unit washer and dryer, walk-in closets, central heating and air, large windows and contemporary lighting. Tyberius Terrace amenities feature underground parking, elevator, controlled building access and extra storage."
5314-308,"2,135.00",500.00,"1,185",2,2.00,Galaxy,Yes,"Our luxury apartment homes offer studio, 1, 2 and 3 bedrooms in Madison with carefree living at its finest. Apartments feature a GE stainless steel appliance package, granite countertops, ceramic tile flooring, a patio or balcony, in unit washer and dryer, walk-in closets, central heating and air, large windows and contemporary lighting. Tyberius Terrace amenities feature underground parking, elevator, controlled building access and extra storage."
5314-309,"2,850.00",500.00,"1,847",3,2.00,Federation,Yes,
5314-310,"2,765.00",500.00,"1,549",3,2.00,Federation,Yes,"Our luxury apartment homes offer studio, 1, 2 and 3 bedrooms in Madison with carefree living at its finest. Apartments feature a GE stainless steel appliance package, granite countertops, ceramic tile flooring, a patio or balcony, in unit washer and dryer, walk-in closets, central heating and air, large windows and contemporary lighting. Tyberius Terrace amenities feature underground parking, elevator, controlled building access and extra storage."
,"123,050.00","30,000.00","60,256",98,95.50,,,
"-> Waterfall - 8421 Mansion Hill Avenue Madison, WI 53719","","","","","","","",""
8421-101,"2,210.00",500.00,"1,230",2,2.00,Igazu,Yes,
8421-102,"2,650.00",500.00,"1,450",3,2.00,Angel,Yes,
8421-103,"1,790.00",500.00,815,1,1.00,LaSalle,Yes,
8421-104,"1,990.00",500.00,886,1,1.00,Goodman,Yes,
8421-105,"1,780.00",500.00,800,1,1.00,Bull,Yes,
8421-106,"1,750.00",500.00,800,1,1.00,Bull,Yes,
8421-107,"1,500.00",500.00,612,0,1.00,Cascade,Yes,
8421-108,"1,750.00",500.00,800,1,1.00,Bull,Yes,
8421-109,"1,500.00",500.00,612,0,1.00,Cascade,Yes,
8421-110,"1,760.00",500.00,815,1,1.00,LaSalle,Yes,
8421-111,"1,780.00",500.00,800,1,1.00,Bull,Yes,
8421-113,"1,790.00",500.00,815,1,1.00,,Yes,
8421-117,"2,145.00",500.00,"1,160",2,2.00,Victoria,Yes,
8421-119,"1,780.00",500.00,800,1,1.00,Bull,Yes,
8421-121,"1,500.00",500.00,612,0,1.00,Cascade,Yes,
8421-123,"1,500.00",500.00,612,0,1.00,Cascade,Yes,
8421-125,"2,090.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-126,"2,020.00",500.00,900,1,1.00,Huka,Yes,
8421-127,"2,170.00",500.00,"1,244",2,2.00,Niagra,Yes,
8421-129,"2,170.00",500.00,"1,244",2,2.00,Niagra,Yes,
8421-131,"1,750.00",500.00,800,1,1.00,Bull,Yes,
8421-132,"1,760.00",500.00,815,1,1.00,LaSalle,Yes,
8421-133,"1,470.00",500.00,612,0,1.00,Cascade,Yes,
8421-134,"1,750.00",500.00,800,1,1.00,Bull,Yes,
8421-135,"1,470.00",500.00,612,0,1.00,Cascade,Yes,
8421-136,"1,750.00",500.00,800,1,1.00,Bull,Yes,
8421-137,"1,750.00",500.00,800,1,1.00,Bull,Yes,
8421-138,"1,990.00",500.00,886,1,1.00,Goodman,Yes,
8421-139,"1,760.00",500.00,815,1,1.00,LaSalle,Yes,
8421-140,"2,650.00",500.00,"1,450",3,2.00,Angel,Yes,
8421-141,"2,180.00",500.00,"1,230",2,2.00,Igazu,Yes,
8421-201,"2,200.00",500.00,"1,230",2,2.00,Igazu,Yes,
8421-202,"2,670.00",500.00,"1,450",3,2.00,Angel,Yes,
8421-203,"2,060.00",500.00,925,1,1.00,Copper,Yes,
8421-204,"2,110.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-205,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-206,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-207,"1,490.00",500.00,612,0,1.00,Cascade,Yes,
8421-208,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-209,"1,490.00",500.00,612,0,1.00,Cascade,Yes,
8421-210,"1,780.00",500.00,815,1,1.00,LaSalle,Yes,
8421-211,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-213,"1,780.00",500.00,815,1,1.00,LaSalle,Yes,
8421-215,"2,200.00",500.00,"1,230",2,2.00,Igazu,Yes,
8421-217,"2,100.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-218,"2,390.00",500.00,"1,315",2,2.00,Yosemite,Yes,
8421-219,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-221,"1,490.00",500.00,612,0,1.00,Cascade,Yes,
8421-223,"1,490.00",500.00,612,0,1.00,Cascade,Yes,
8421-225,"2,110.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-226,"2,390.00",500.00,"1,315",2,2.00,Yosemite,Yes,
8421-227,"2,190.00",500.00,"1,244",2,2.00,Niagra,Yes,
8421-229,"2,190.00",500.00,"1,244",2,2.00,Niagra,Yes,
8421-231,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-232,"1,780.00",500.00,815,1,1.00,LaSalle,Yes,
8421-233,"1,490.00",500.00,612,0,1.00,Cascade,Yes,
8421-234,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-235,"1,490.00",500.00,612,0,1.00,Cascade,Yes,
8421-236,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-237,"1,770.00",500.00,800,1,1.00,Bull,Yes,
8421-238,"2,110.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-239,"2,060.00",500.00,925,1,1.00,Copper,Yes,
8421-240,"2,670.00",500.00,"1,450",3,2.00,Angel,Yes,
8421-241,"2,200.00",500.00,"1,230",2,2.00,Niagra,Yes,
8421-301,"2,220.00",500.00,"1,230",2,2.00,Igazu,Yes,
8421-302,"2,690.00",500.00,"1,450",3,2.00,Angel,Yes,
8421-303,"2,030.00",500.00,925,1,1.00,Copper,Yes,
8421-304,"2,130.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-305,"1,790.00",500.00,800,1,1.00,Bull,Yes,
8421-306,"1,790.00",500.00,800,1,1.00,Bull,Yes,
8421-307,"1,510.00",500.00,612,0,1.00,Cascade,Yes,
8421-308,"1,790.00",500.00,800,1,1.00,Bull,Yes,
8421-309,"1,510.00",500.00,612,0,1.00,Cascade,Yes,
8421-310,"1,800.00",500.00,815,1,1.00,LaSalle,Yes,
8421-311,"1,820.00",500.00,800,1,1.00,Bull,Yes,
8421-313,"1,830.00",500.00,815,1,1.00,LaSalle,Yes,
8421-315,"2,250.00",500.00,"1,230",2,2.00,Igazu,Yes,
8421-317,"2,130.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-318,"2,060.00",500.00,900,1,1.00,Huka,Yes,
8421-319,"1,790.00",500.00,800,1,1.00,Bull,Yes,
8421-320,"1,790.00",500.00,800,1,1.00,Bull,Yes,
8421-321,"1,510.00",500.00,612,0,1.00,Cascade,Yes,
8421-322,"1,440.00",500.00,600,0,1.00,Amnicon,Yes,
8421-323,"1,510.00",500.00,612,0,1.00,Cascade,Yes,
8421-324,"1,790.00",500.00,800,1,1.00,Bull,Yes,
8421-325,"2,130.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-326,"2,060.00",500.00,900,1,1.00,Huka,Yes,
8421-327,"2,240.00",500.00,"1,244",2,2.00,Niagra,Yes,
8421-329,"2,240.00",500.00,"1,244",2,2.00,Niagra,Yes,
8421-331,"1,820.00",500.00,800,1,1.00,Bull,Yes,
8421-332,"1,800.00",500.00,815,1,1.00,LaSalle,Yes,
8421-333,"1,540.00",500.00,612,0,1.00,Cascade,Yes,
8421-334,"1,790.00",500.00,800,1,1.00,Bull,Yes,
8421-335,"1,540.00",500.00,612,0,1.00,Cascade,Yes,
8421-336,"1,790.00",500.00,800,1,1.00,Bull,Yes,
8421-337,"1,820.00",500.00,800,1,1.00,Bull,Yes,
8421-338,"2,130.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-339,"2,110.00",500.00,925,1,1.00,Copper,Yes,
8421-340,"2,690.00",500.00,"1,450",3,2.00,Angel,Yes,
8421-341,"2,250.00",500.00,"1,230",2,2.00,Igazu,Yes,
8421-401,"2,360.00",500.00,"1,140",2,2.00,Gullfoss,Yes,
8421-402,"2,260.00",500.00,"1,122",2,2.00,Havasu,Yes,
8421-403,"2,100.00",500.00,925,1,1.00,Copper,Yes,
8421-404,"2,150.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-405,"2,080.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-406,"2,080.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-407,"1,820.00",500.00,756,1,1.00,Twin,Yes,
8421-408,"2,080.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-409,"1,820.00",500.00,756,1,1.00,Twin,Yes,
8421-410,"1,820.00",500.00,815,1,1.00,LaSalle,Yes,
8421-411,"2,110.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-413,"1,850.00",500.00,815,1,1.00,LaSalle,Yes,
8421-415,"2,240.00",500.00,"1,230",2,2.00,Igazu,Yes,
8421-417,"2,150.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-418,"2,080.00",500.00,900,1,1.00,Huka,Yes,
8421-419,"2,080.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-420,"2,080.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-421,"1,820.00",500.00,756,1,1.00,Twin,Yes,
8421-422,"1,870.00",500.00,756,1,1.00,Twin,Yes,
8421-423,"1,820.00",500.00,756,1,1.00,Twin,Yes,
8421-424,"2,080.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-425,"2,460.00",500.00,"1,283",3,2.00,Sutherland,Yes,
8421-426,"2,080.00",500.00,900,1,1.00,Huka,Yes,
8421-427,"2,260.00",500.00,"1,244",2,2.00,Niagra,Yes,
8421-429,"2,260.00",500.00,"1,244",2,2.00,Niagra,Yes,
8421-431,"2,110.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-432,"1,820.00",500.00,815,1,1.00,LaSalle,Yes,
8421-433,"1,850.00",500.00,756,1,1.00,Twin,Yes,
8421-434,"2,080.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-435,"1,850.00",500.00,756,1,1.00,Twin,Yes,
8421-436,"2,080.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-437,"2,110.00",500.00,955,2,1.00,Siskiwit,Yes,
8421-438,"2,150.00",500.00,"1,140",2,2.00,Superior,Yes,
8421-439,"2,130.00",500.00,925,1,1.00,Copper,Yes,
8421-440,"2,260.00",500.00,"1,122",2,2.00,Havasu,Yes,
8421-441,"2,390.00",500.00,"1,140",2,2.00,Gullfoss,Yes,
,"265,535.00","68,000.00","126,844",178,179.00,,,
"-> Woodland Reserve - 3205 Stevens Street Madison, WI 53705","","","","","","","",""
3009-HO,0.00,660.00,875,2,1.00,,No,
3101-1,"1,590.00",500.00,735,1,1.00,June 2021 Remodel,Yes,"Secluded and surrounded by a natural wooded setting, Woodland Reserve is the perfect comforting retreat you’ll be happy to come home to. Excellent near West location situated one mile from the UW Campus, and walking distance to UW and VA Hospital, Hilldale Mall, restaurants, grocery stores, and a cinema.

Nestled across the street from Hoyt Park and close to Lake Mendota, Woodland Reserve offers some of the largest 1, 2 and 3 bedroom homes in a variety of styles and floor plans. Enjoy the best of both worlds by being in the heart of Madison city living while enjoying the tranquility of a quiet nature like setting."
3101-2,"2,540.00",500.00,"1,300",3,2.00,October 2024 Remodel,Yes,
3101-3,"2,025.00",500.00,"1,065",2,1.00,June 2021 Remodel,Yes,"Secluded and surrounded by a natural wooded setting, Woodland Reserve is the perfect comforting retreat you’ll be happy to come home to. Excellent near West location situated one mile from the UW Campus, and walking distance to UW and VA Hospital, Hilldale Mall, restaurants, grocery stores, and a cinema.

Nestled across the street from Hoyt Park and close to Lake Mendota, Woodland Reserve offers some of the largest 1, 2 and 3 bedroom homes in a variety of styles and floor plans. Enjoy the best of both worlds by being in the heart of Madison city living while enjoying the tranquility of a quiet nature like setting.Secluded and surrounded by a natural wooded setting, Woodland Reserve is the perfect comforting retreat you’ll be happy to come home to. Excellent near West location situated one mile from the UW Campus, and walking distance to UW and VA Hospital, Hilldale Mall, restaurants, grocery stores, and a cinema."
3101-4,"2,550.00",500.00,"1,360",3,2.00,February 2025 Remodel,Yes,
3101-5,"2,025.00",500.00,"1,100",2,1.00,September 2022 Remodel,Yes,
3102-1,"1,590.00",500.00,735,1,1.00,June 2024 Remodel,Yes,
3102-2,"2,025.00",500.00,"1,065",2,1.00,June 2022 Remodel,Yes,
